更新时间,#genre#
常州都市,https://livekcz.cztv.tv/kcz/cztv2.m3u8?auth_key=1725344399-0-0-f63128a11f96a92948940226c3604712$订阅源
江宁电视台综合,https://jiangning-tv-hls.cm.jstv.com/jiangning-tv/jnxwzh.m3u8$订阅源
沛县新闻综合,http://peixian-tv-hls.cm.jstv.com/peixian-tv/pxzh.m3u8$订阅源
沭阳综合,http://shuyang-tv-hls.cm.jstv.com/shuyang-tv/shuyangzh.m3u8$订阅源
泗洪新闻综合,http://sihong-tv-hls.cm.jstv.com/sihong-tv/sihongxinwenzonghe.m3u8$订阅源
泗阳综合,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzh.m3u8$订阅源
泗阳资讯,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzx.m3u8$订阅源
泰州一套新闻综合,http://stream1.mytaizhou.net/xwzh/playlist.m3u8?_upt=2f3c2e461725409415$订阅源
泰州三套影视娱乐,http://stream1.mytaizhou.net/ysyl/playlist.m3u8?_upt=16dfe82d1725409426$订阅源
海安新闻综合,http://haian-tv-hls.cm.jstv.com/haian-tv/haaxwzh.m3u8$订阅源
涟水电视台综合,http://lianshui-tv-hls.cm.jstv.com/lianshui-tv/lsxw.m3u8$订阅源
涟水综合,http://lianshui-tv-hls.cm.jstv.com/lianshui-tv/lsxw.m3u8$订阅源
睢宁三农,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningsn.m3u8$订阅源
睢宁生活教育,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningsh.m3u8$订阅源
睢宁综合,http://suining-tv-hls.cm.jstv.com:80/suining-tv/suiningzh.m3u8$订阅源
赣榆新闻综合,http://ganyu-tv-hls.cm.jstv.com/ganyu-tv/ganyutv.m3u8$订阅源
镇江二套社会民生,http://zjtv-wshls.homecdn.com/live/2aa16.m3u8$订阅源|1920x1080
靖江新闻综合,http://visit.jjbctv.com:1935/live/xwzhmb/playlist.m3u8$订阅源
高邮一套新闻综合,http://gaoyou-tv-hls.cm.jstv.com/gaoyou-tv/gaoyouxw.m3u8$订阅源

☘️辽宁频道,#genre#
辽宁北方,https://fmbox.cc/公众号玉玉软件库/tv/yc.php?id=lnbf-1$订阅源
辽宁北方,https://fmbox.cc/公众号玉玉软件库/tv/yc.php?id=lnbf-2$订阅源
辽宁北方,http://113.236.31.149:9901/tsfile/live/1018_1.m3u8$订阅源
辽宁影视剧,https://fmbox.cc/公众号玉玉软件库/tv/yc.php?id=lnshj-1$订阅源
辽宁影视剧,https://fmbox.cc/公众号玉玉软件库/tv/yc.php?id=lnshj-2$订阅源
辽宁教育青少,https://fmbox.cc/公众号玉玉软件库/tv/yc.php?id=lnjqsh-1$订阅源
辽宁教育青少,https://fmbox.cc/公众号玉玉软件库/tv/yc.php?id=lnjqsh-2$订阅源
辽宁生活,https://fmbox.cc/公众号玉玉软件库/tv/yc.php?id=lnshh-1$订阅源
辽宁生活,https://fmbox.cc/公众号玉玉软件库/tv/yc.php?id=lnshh-2$订阅源
辽宁生活,http://113.236.31.149:9901/tsfile/live/1022_1.m3u8$订阅源
辽宁经济,https://fmbox.cc/公众号玉玉软件库/tv/yc.php?id=lnjj-1$订阅源
辽宁经济,https://fmbox.cc/公众号玉玉软件库/tv/yc.php?id=lnjj-2$订阅源
辽宁经济,http://113.236.31.149:9901/tsfile/live/1021_1.m3u8$订阅源
辽宁都市,https://fmbox.cc/公众号玉玉软件库/tv/yc.php?id=lndsh-1$订阅源
辽宁都市,https://fmbox.cc/公众号玉玉软件库/tv/yc.php?id=lndsh-2$订阅源
辽宁都市,http://113.236.31.149:9901/tsfile/live/1019_1.m3u8$订阅源

☘️湖南频道,#genre#
湖南都市,http://116.128.242.83:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源
湖南都市,http://110.53.218.182:9902/tsfile/live/0127_1.m3u8$订阅源
湖南都市,http://phonews.qing.mgtv.com/nn_live/nn_x64/dWlwPTEwMy43MS43MC4xMDMmcWlkPSZzPTU5ZGY0YjIyOTdmMDNlODA5ZmQ0NjNiYzg3MzIyYTVlJmVzPTE3MjUzNTA5ODgmdXVpZD03ZjYzYWM0MGM4NWU4YjkwMjc5YjFkYzYzMDI0MGRmNi02NzQ3NDY2NyZ2PTImYXM9MCZjZG5leF9pZD13c19waG9uZTM,/HNDSMPP360.m3u8$订阅源
湖南都市,http://phonews.qing.mgtv.com/nn_live/nn_x64/dWlwPTEwMy43MS43MC4xMDMmcWlkPSZzPTU5ZGY0YjIyOTdmMDNlODA5ZmQ0NjNiYzg3MzIyYTVlJmVzPTE3MjUzNTA5ODgmdXVpZD03ZjYzYWM0MGM4NWU4YjkwMjc5YjFkYzYzMDI0MGRmNi02NzQ3NDY2NyZ2PTImYXM9MCZjZG5leF9pZD13c19waG9uZTM$订阅源
湖南经视,http://116.128.242.83:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源
湖南经视,http://110.53.218.182:9902/tsfile/live/1004_1.m3u8$订阅源
湖南经视,http://phonews.qing.mgtv.com/nn_live/nn_x64/dWlwPTEwMy43MS43MC4xMDMmcWlkPSZzPWQ0NDYyYjM2OTQwMzRiNjJlNDI3ZmE0NzUwMGRkYzM1JmVzPTE3MjMyNjQyMTQmdXVpZD1lNGM1MTc4ZjBkNzFjMjVmNTZlNDBhOWM3MmMxNDE4ZS02NzQ3NDY2NyZ2PTImYXM9MCZjZG5leF9pZD13c19waG9uZTM$订阅源
湖南经视,http://116.128.242.83:9901/tsfile/live/0131_1.m3u8$订阅源
湖南电视剧,http://116.128.242.83:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源
湖南电视剧,http://116.128.242.83:9901/tsfile/live/0120_1.m3u8$订阅源
湖南电视剧,http://222.241.154.37:9901/tsfile/live/23026_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
湖南电影,http://124.228.161.8:9901/tsfile/live/1000_1.m3u8$订阅源
湖南电影,http://116.128.242.83:9901/tsfile/live/1009_1.m3u8$订阅源
湖南电影,http://175.10.230.91:8081/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
湖南娱乐,http://116.128.242.83:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源
湖南娱乐,http://phonews.qing.mgtv.com/nn_live/nn_x64/dWlwPTEwMy43MS43MC4xMDMmcWlkPSZzPWFkYTY3NzJmYzdjNTkwNzliZTU3MTdjNjhhMjMwODU5JmVzPTE3MjUzNDMzMjkmdXVpZD1hZjAzNTRjMWQ3ZDI3Njc0NWZjZmY4NTM0OGE2ZTcyOC02NzQ3NDY2NyZ2PTImYXM9MCZjZG5leF9pZD13c19waG9uZTM,/HNYLMPP360.m3u8$订阅源
湖南娱乐,http://phonews.qing.mgtv.com/nn_live/nn_x64/dWlwPTEwMy43MS43MC4xMDMmcWlkPSZzPWFkYTY3NzJmYzdjNTkwNzliZTU3MTdjNjhhMjMwODU5JmVzPTE3MjUzNDMzMjkmdXVpZD1hZjAzNTRjMWQ3ZDI3Njc0NWZjZmY4NTM0OGE2ZTcyOC02NzQ3NDY2NyZ2PTImYXM9MCZjZG5leF9pZD13c19waG9uZTM$订阅源
湖南娱乐,http://222.243.221.54:9901/tsfile/live/1002_1.m3u8$订阅源
湖南国际,http://175.10.230.91:8081/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
湖南国际,http://175.10.230.91:8081/tsfile/live/1001_1.m3u8$订阅源
湖南国际,http://phonews.qing.mgtv.com/nn_live/nn_x64/dWlwPTEwMy43MS43MC4xMDMmcWlkPSZzPWM1OWNjNTM0OTgyNWJmZTM2MTMyZmVmMWM0Y2UwYWU1JmVzPTE3MjUzMzg3MjQmdXVpZD1hN2JjZjZiZDE5MGQ3OTExNTU4MmUyN2I1YWJiMTRhYi02NzQ3NDY2NyZ2PTImYXM9MCZjZG5leF9pZD13c19waG9uZTM,/HNGJMPP360.m3u8$订阅源
湖南公共,http://116.128.242.83:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源
湖南公共,http://116.128.242.83:9901/tsfile/live/0117_1.m3u8$订阅源
湖南公共,http://124.228.161.8:9901/tsfile/live/0012_1.m3u8$订阅源
金鹰纪实,http://220.249.114.102:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
金鹰纪实,http://116.128.242.83:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源
金鹰纪实,http://123.56.129.203:2197/rtp/225.1.8.31:8156$组播源
金鹰纪实,http://122.9.151.210:2669/rtp/238.255.2.108:5999$组播源
金鹰纪实,http://122.9.151.210:6209/rtp/238.255.2.108:5999$组播源
金鹰纪实,http://116.128.242.83:9901/tsfile/live/1001_1.m3u8$订阅源
金鹰纪实,http://220.249.114.102:9901/tsfile/live/1020_1.m3u8$订阅源
金鹰纪实,http://175.16.180.250:9901/tsfile/live/1001_1.m3u8$订阅源
长沙新闻,http://phonews.qing.mgtv.com/nn_live/nn_x64/dWlwPTEwMy43MS43MC4xMDMmcWlkPSZzPTExZGYyZmJiZWMxYTFjYzc1MTY4MWU5ZTg4ZDBjNzI5JmVzPTE3MjUzNTQ5MzMmdXVpZD1iNjJhMGVkYmE3NTIzYTRjYmZhYjQzZTA0ZTE1MTJlZS02NzQ3NDY2NyZ2PTImYXM9MCZjZG5leF9pZD13c19waG9uZTM$订阅源
长沙新闻,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_346.m3u8$订阅源
长沙新闻,http://phonews.qing.mgtv.com/nn_live/nn_x64/dWlwPTEwMy43MS43MC4xMDMmcWlkPSZzPTExZGYyZmJiZWMxYTFjYzc1MTY4MWU5ZTg4ZDBjNzI5JmVzPTE3MjUzNTQ5MzMmdXVpZD1iNjJhMGVkYmE3NTIzYTRjYmZhYjQzZTA0ZTE1MTJlZS02NzQ3NDY2NyZ2PTImYXM9MCZjZG5leF9pZD13c19waG9uZTM,/CSXWMPP360.m3u8$订阅源
长沙政法,http://phonews.qing.mgtv.com/nn_live/nn_x64/dWlwPTEwMy43MS43MC4xMDMmcWlkPSZzPTgxMGU0ZmQ0ZDNhNjJmMmI2MDgwOWZlMjE2MjU0MjhjJmVzPTE3MjUzNTYwMjAmdXVpZD05OTA3ODkwOWUzODdkMjE5NDY4YTZlNjMwNzcxZWQ2YS02NzQ3NDY2NyZ2PTImYXM9MCZjZG5leF9pZD13c19waG9uZTM$订阅源
长沙政法,http://phonews.qing.mgtv.com/nn_live/nn_x64/dWlwPTEwMy43MS43MC4xMDMmcWlkPSZzPTgxMGU0ZmQ0ZDNhNjJmMmI2MDgwOWZlMjE2MjU0MjhjJmVzPTE3MjUzNTYwMjAmdXVpZD05OTA3ODkwOWUzODdkMjE5NDY4YTZlNjMwNzcxZWQ2YS02NzQ3NDY2NyZ2PTImYXM9MCZjZG5leF9pZD13c19waG9uZTM,/CSZFMPP360.m3u8$订阅源
长沙政法,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_348.m3u8$订阅源
长沙女性,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_349.m3u8$订阅源

☘️湖北频道,#genre#
湖北经视,http://220.249.114.102:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
湖北经视,http://113.57.93.165:9900/tsfile/live/1017_1.m3u8$订阅源
湖北经视,http://59.173.243.210:9901/tsfile/live/1019_1.m3u8$订阅源
湖北经视,http://59.173.243.210:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
湖北生活,http://220.249.114.102:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
湖北教育,http://220.249.114.102:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
湖北影视,http://220.249.114.102:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
湖北影视,http://59.173.243.210:9901/tsfile/live/1000_1.m3u8$订阅源
湖北影视,http://113.57.20.158:9901/tsfile/live/1016_1.m3u8$订阅源
湖北影视,http://59.173.243.210:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
湖北公共,http://220.249.114.102:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
湖北公共,http://59.173.243.210:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
湖北公共,http://220.249.114.102:9901/tsfile/live/1006_1.m3u8$订阅源
湖北公共,http://119.36.148.115:59901/tsfile/live/1007_1.m3u8$订阅源
湖北垄上,http://220.249.114.102:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
湖北垄上,http://113.57.20.158:9901/tsfile/live/1015_1.m3u8$订阅源
湖北垄上,http://59.173.243.210:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
湖北垄上,http://113.57.20.158:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
武汉一台新闻综合,http://59.173.243.210:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
武汉教育,http://59.173.243.210:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源

☘️广西频道,#genre#
南宁公共,http://hls.nntv.cn/nnlive/NNTV_PUB_A.m3u8?zguangxd$订阅源
南宁公共,http://hls.nntv.cn/nnlive/GGPD_24.m3u8$订阅源
南宁公共,http://113.15.185.150:8181/tsfile/live/1014_1.m3u8$订阅源
南宁新闻综合,http://hls.nntv.cn/nnlive/NNTV_NEWS_A.m3u8$订阅源
南宁新闻综合,https://hls.nntv.cn/nnlive/XWZH_24.m3u8$订阅源
南宁新闻综合,https://hls.nntv.cn/nnlive/NNTV_NEWS_A.m3u8$订阅源
南宁都市生活,https://hls.nntv.cn/nnlive/NNTV_METRO_A.m3u8$订阅源
南宁都市生活,http://hls.nntv.cn/nnlive/WLSH_24.m3u8$订阅源
南宁影视娱乐,https://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8$订阅源
南宁影视娱乐,http://hls.nntv.cn/nnlive/YSYL_244.m3u8$订阅源

☘️天津频道,#genre#
天津卫视,http://220.249.114.102:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
天津卫视,http://61.136.172.236:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
天津卫视,http://116.128.242.83:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源
天津卫视,http://123.56.129.203:7004/rtp/225.1.8.136:8144$组播源
天津卫视,http://122.9.151.210:2669/rtp/238.255.2.99:5999$组播源
天津卫视,http://123.56.129.203:5431/rtp/225.1.8.136:8144$组播源
天津卫视,http://111.61.236.247:9081/hls/29/index.m3u8$订阅源
天津卫视,http://112.102.217.173:9003//hls/46/index.m3u8$订阅源
天津卫视,http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/6000000001000009186/1.m3u8?channel-id=wasusyt&Contentid=6000000001000009186&livemode=1&stbId=3$订阅源

☘️四川频道,#genre#
叙州新闻综合,http://pili-live-hls.ybcxjd.com/jdh-live/2108111201035597.m3u8?zsicd$订阅源|1920x1080
康巴卫视,http://139.196.151.191:7008/rtp/239.45.1.251:5140$组播源
康巴卫视,http://hsv4dcdn.qnqcdn.net/gdcucc-livod.qn-cdn.gitv.tv/gitv_live/G_KANGBA/G_KANGBA.m3u8?p=GITV&area=GD_CUCC&$订阅源
康巴卫视,http://36.156.94.111/cucc-livod.ks-cdn.gitv.tv/gitv_live/G_KANGBA/G_KANGBA.m3u8$订阅源
康巴卫视,http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_KANGBA$订阅源

☘️福建频道,#genre#
厦门卫视,http://123.56.129.203:3553/rtp/225.1.8.166:4120$组播源
厦门卫视,http://123.56.129.203:2197/rtp/225.1.8.166:4120$组播源
厦门卫视,http://122.9.151.210:2669/rtp/238.255.2.205:5999$组播源
厦门卫视,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226219/index.m3u8$订阅源|IPv6
厦门卫视,http://117.27.190.42:9998/tsfile/live/23282_1.m3u8$订阅源
厦门卫视,http://202.100.46.58:9901/tsfile/live/1040_1.m3u8$订阅源
厦门卫视,http://202.100.46.58:9901/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
福州少儿,http://live.zohi.tv/video/s10001-fztv-4/index.m3u8$订阅源|1920x1080
福建文体,http://117.27.190.42:9998/tsfile/live/23291_1.m3u8?key=txiptv$订阅源
福建电视剧,http://117.27.190.42:9998/tsfile/live/23287_1.m3u8?key=txiptv$订阅源
福建经济,http://117.27.190.42:9998/tsfile/live/23289_1.m3u8?key=txiptv$订阅源
福建经济,http://117.27.190.42:9998/tsfile/live/23289_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
福建综合,http://117.27.190.42:9998/tsfile/live/23284_1.m3u8?key=txiptv$订阅源
福建综合,http://117.27.190.42:9998/tsfile/live/23285_1.m3u8$订阅源
福建少儿,http://117.27.190.42:9998/tsfile/live/23290_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
福建少儿,http://117.27.190.42:9998/tsfile/live/23290_1.m3u8$订阅源
福建少儿,http://117.27.190.42:9998/tsfile/live/23290_1.m3u8?key=txiptv$订阅源

☘️海南频道,#genre#
海南电视台经济,https://live2.hnntv.cn/srs/tv/xwpd.m3u8?_upt=344e2b9a1725351994$订阅源

☘️河南频道,#genre#
梨园,https://fmbox.cc/公众号玉玉软件库/tv/yc.php?id=lpd-1$订阅源
梨园,http://60.2.190.206:4000/udp/239.253.92.152:8086$订阅源|1920x1080
梨园,http://60.2.190.206:4000/udp/239.253.93.133:6441$订阅源|1920x1080
梨园,http://[2408:871a:a900:6::77]/tvcdn.stream3.hndt.com/tv/65b67b15017e1000258a2b2400000000_transios/playlist.m3u8?wsSecret=6ace983a5351a82e66c1a76642e4083f&wsTime=1735147790&wsSession=c91d5104cbdc8a99e2dbf62e-173513339044152&wsIPSercert=c413851655943ef8d7db7cf82c283349&wsiphost=local&wsBindIP=1$订阅源|IPv6
梨园,http://[2408:871a:a900:6::77]:80/tvcdn.stream3.hndt.com/tv/65b67b15017e1000258a2b2400000000_transios/playlist.m3u8?wsSecret=6ace983a5351a82e66c1a76642e4083f&wsTime=1735147790&wsSession=c91d5104cbdc8a99e2dbf62e-173513339044152&wsIPSercert=c413851655943ef8d7db7cf82c283349&wsiphost=local&wsBindIP=1$订阅源|IPv6
义马新闻综合,http://live.dxhmt.cn:9081/tv/11281-1.m3u8$订阅源
巩义新闻综合,http://live.dxhmt.cn:9081/tv/10181-1.m3u8$订阅源
泌阳新闻综合,http://live.dxhmt.cn:9081/tv/11726-1.m3u8$订阅源
渑池新闻综合,http://live.dxhmt.cn:9081/tv/11221-1.m3u8$订阅源
西华综合,http://tvpull.dxhmt.cn:9081/tv/11622-1.m3u8$订阅源
郸城新闻综合,http://live.dxhmt.cn:9081/tv/11625-1.m3u8$订阅源
焦作公共,http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8$订阅源
灵宝新闻综合,http://live.dxhmt.cn:9081/tv/11282-1.m3u8$订阅源
河南都市,http://live.nctv.top/6688/hntv.php?id=hnds$订阅源
河南都市,http://1.199.235.116:9901/tsfile/live/1000_1.m3u8$订阅源
河南都市,http://171.14.89.179:9901/tsfile/live/1001_1.m3u8$订阅源
河南民生,http://live.nctv.top/6688/hntv.php?id=hnms$订阅源
河南民生,http://1.197.252.119:9901/tsfile/live/1002_1.m3u8$订阅源
河南民生,http://171.14.89.179:9901/tsfile/live/1002_1.m3u8$订阅源
沁阳新闻综合,http://live.dxhmt.cn:9081/tv/10882-1.m3u8$订阅源
宜阳综合,http://tvpull.dxhmt.cn:9081/tv/10327-1.m3u8$订阅源

☘️河北频道,#genre#
石家庄都市,http://pluslive1.sjzntv.cn/dushi/playlist.m3u8$订阅源
石家庄生活,http://pluslive1.sjzntv.cn/shenghuo/playlist.m3u8$订阅源
石家庄娱乐,http://pluslive1.sjzntv.cn/yule/playlist.m3u8$订阅源
河北都市,http://121.19.134.139:808/tsfile/live/1001_1.m3u8$订阅源
河北都市,http://121.19.134.222:808/tsfile/live/1001_1.m3u8$订阅源
河北都市,http://101.74.28.50:9901/tsfile/live/1003_1.m3u8$订阅源
河北农民,http://121.19.134.222:808/tsfile/live/1005_1.m3u8$订阅源
河北农民,http://121.19.134.139:808/tsfile/live/1005_1.m3u8$订阅源
河北农民,http://101.74.28.50:9901/tsfile/live/1001_1.m3u8$订阅源
任丘文娱,https://jwcdnqx.hebyun.com.cn/live/rqtv2/1500k/tzwj_video.m3u8$订阅源
兴隆综合,https://jwcdnqx.hebyun.com.cn/live/xlzh/1500k/tzwj_video.m3u8$订阅源

☘️贵州频道,#genre#
贵州移动电视,http://122.9.151.210:9147/rtp/238.255.2.117:5999$贵州电信组播源
遵义公共,http://122.9.151.210:9147/rtp/238.255.2.152:5999$贵州电信组播源

☘️甘肃频道,#genre#

☘️新疆频道,#genre#
奎屯哈萨克语,http://218.84.12.186:8002/hls/main/playlist.m3u8$订阅源
新疆卫视,http://220.249.114.102:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
新疆卫视,http://122.9.151.210:8088/rtp/238.255.2.66:5999$组播源
新疆卫视,http://122.9.151.210:2669/rtp/238.255.2.66:5999$组播源
新疆卫视,http://122.9.151.210:6209/rtp/238.255.2.66:5999$组播源
新疆卫视,http://112.102.217.173:9003//hls/64/index.m3u8$订阅源
新疆卫视,http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000002000029441/1.m3u8?channel-id=ystenlive&Contentid=1000000002000029441&livemode=1&stbId=3$订阅源
新疆卫视,http://222.169.85.8:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源

☘️山东频道,#genre#
山东少儿,http://139.129.231.228:50060/rtp/239.21.1.208:5002$组播源
山东少儿,http://139.129.231.228:3529/rtp/239.21.1.208:5002$组播源
山东少儿,http://111.14.181.15:9901/tsfile/live/1005_1.m3u8$订阅源
山东少儿,http://58.57.40.22:9901/tsfile/live/1024_1.m3u8$订阅源
山东少儿,http://123.132.233.194:352/tsfile/live/1002_1.m3u8$订阅源
山东新闻,http://139.129.231.228:3529/rtp/239.21.1.140:5002$组播源
山东新闻,http://139.129.231.228:50060/rtp/239.21.1.140:5002$组播源
山东新闻,http://60.210.100.54:352/tsfile/live/1002_1.m3u8$订阅源
山东新闻,http://58.57.40.22:9901/tsfile/live/1019_1.m3u8$订阅源
山东新闻,http://112.234.21.109:9901/tsfile/live/1004_1.m3u8$订阅源
山东国际,http://139.129.231.228:3529/rtp/239.21.1.61:5002$组播源
山东国际,http://139.129.231.228:50060/rtp/239.21.1.61:5002$组播源
山东教育,http://122.9.151.210:2669/rtp/238.255.2.79:5999$组播源
山东教育,http://122.9.151.210:6209/rtp/238.255.2.79:5999$组播源
山东教育,http://139.129.231.228:50060/rtp/239.21.1.169:5002$组播源
山东教育,http://36.156.94.111/cucc-livod.ks-cdn.gitv.tv/gitv_live/G_SDETV/G_SDETV.m3u8$订阅源
山东教育,http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_SDETV$订阅源
山东教育,http://123.132.233.194:352/tsfile/live/1003_1.m3u8$订阅源
山东居家购物,http://139.129.231.228:50060/rtp/239.21.1.112:5002$组播源
山东居家购物,http://139.129.231.228:3529/rtp/239.21.1.112:5002$组播源
山东居家购物,http://144.52.160.109:9901/tsfile/live/1063_1.m3u8$订阅源
山东居家购物,http://livealone302.iqilu.com/iqilu/gwpd.m3u8$订阅源
山东农科,http://139.129.231.228:3529/rtp/239.21.1.183:5002$组播源
山东农科,http://139.129.231.228:50060/rtp/239.21.1.183:5002$组播源
山东农科,http://livealone.iqilu.com/iqilu/nkpdhjOF03kn.flv$订阅源
山东农科,http://58.57.40.22:9901/tsfile/live/1022_1.m3u8$订阅源
山东农科,http://112.234.21.109:9901/tsfile/live/1005_1.m3u8$订阅源
山东齐鲁,http://139.129.231.228:50060/rtp/239.21.1.134:5002$组播源
山东齐鲁,http://139.129.231.228:3529/rtp/239.21.1.134:5002$组播源
山东齐鲁,http://111.14.181.15:9901/tsfile/live/1000_1.m3u8$订阅源
山东齐鲁,http://60.210.100.54:352/tsfile/live/1001_1.m3u8$订阅源
山东齐鲁,http://123.132.233.194:352/tsfile/live/1019_1.m3u8$订阅源
山东生活,http://139.129.231.228:3529/rtp/239.21.1.175:5002$组播源
山东生活,http://139.129.231.228:50060/rtp/239.21.1.175:5002$组播源
山东生活,http://livealone.iqilu.com/iqilu/shpdhjOF03kn.flv$订阅源
山东生活,http://58.57.40.22:9901/tsfile/live/1018_1.m3u8$订阅源
山东生活,http://112.234.21.109:9901/tsfile/live/1003_1.m3u8$订阅源
山东体育,http://139.129.231.228:50060/rtp/239.21.1.141:5002$组播源
山东体育,http://139.129.231.228:3529/rtp/239.21.1.141:5002$组播源
山东体育,http://livealone302.iqilu.com/iqilu/typd.m3u8$订阅源
山东体育,http://119.163.199.98:9901/tsfile/live/1003_1.m3u8$订阅源
山东体育,http://123.132.233.194:352/tsfile/live/1001_1.m3u8$订阅源
山东综艺,http://139.129.231.228:3529/rtp/239.21.1.177:5002$组播源
山东综艺,http://139.129.231.228:50060/rtp/239.21.1.177:5002$组播源
山东综艺,http://111.14.181.15:9901/tsfile/live/1004_1.m3u8$订阅源
山东综艺,http://60.210.100.54:352/tsfile/live/1003_1.m3u8$订阅源
山东综艺,http://livealone.iqilu.com/iqilu/zypdhjOF03kn.flv$订阅源
济南都市,http://139.129.231.228:50060/rtp/239.21.1.63:5002$组播源
济南都市,http://139.129.231.228:3529/rtp/239.21.1.63:5002$组播源
济南生活,http://139.129.231.228:3529/rtp/239.21.1.64:5002$组播源
济南生活,http://139.129.231.228:50060/rtp/239.21.1.64:5002$组播源
济南影视,http://139.129.231.228:50060/rtp/239.21.1.65:5002$组播源
济南影视,http://139.129.231.228:3529/rtp/239.21.1.65:5002$组播源
济南娱乐,http://139.129.231.228:3529/rtp/239.21.1.66:5002$组播源
济南娱乐,http://139.129.231.228:50060/rtp/239.21.1.66:5002$组播源
济南少儿,http://139.129.231.228:3529/rtp/239.21.1.68:5002$组播源
济南少儿,http://139.129.231.228:50060/rtp/239.21.1.68:5002$组播源
济南商务,http://139.129.231.228:50060/rtp/239.21.1.67:5002$组播源
济南商务,http://139.129.231.228:3529/rtp/239.21.1.67:5002$组播源
济南教育,http://139.129.231.228:3529/rtp/239.21.1.133:5002$组播源
济南教育,http://139.129.231.228:50060/rtp/239.21.1.133:5002$组播源
济宁公共,http://139.129.231.228:3529/rtp/239.21.2.20:5002$组播源
济宁公共,http://139.129.231.228:50060/rtp/239.21.2.20:5002$组播源
济宁公共,http://111.14.181.15:9901/tsfile/live/1009_1.m3u8?key=tvbox6_com&playlive=1&authid=0$订阅源
济宁综合,http://139.129.231.228:3529/rtp/239.21.2.19:5002$组播源
济宁综合,http://139.129.231.228:50060/rtp/239.21.2.19:5002$组播源
济宁综合,http://111.14.181.15:9901/tsfile/live/1007_1.m3u8?key=tvbox6_com&playlive=1&authid=0$订阅源
中华美食,http://36.156.94.111/cucc-livod.ks-cdn.gitv.tv/gitv_live/G_ZHONGHUAMS/G_ZHONGHUAMS.m3u8$订阅源
